itemid,shopid,name,stock,sold,liked,price,rating_star,total_rating,rating_1,rating_2,rating_3,rating_4,rating_5,shop_location,shop
24002174990,30236580,Kepswell - Kaos My Oshi Zee JKT48 - Baju Streetwear - T-Shirt Viral Combed 24s Pria Unisex,47915,27,57,88500.0,5.0,20,0,0,0,0,20,KOTA BANDUNG,shopee
23760232428,833033470,4 pcs 100 Ribu Baju Kaos Distro Pocket Saku terbaru Pria Wanita dewasa keren dan murah,1199955,19,7,100000.0,4.545454545454546,11,0,1,1,0,9,KOTA TANGERANG,shopee
21585753321,57657729,FortKlass Kaos LINE Pria Katun Combed 24s Reguler Fit Kaos Pria Lengan Pendek Unisex,718,299,1087,47000.0,4.796052631578948,152,0,1,2,24,125,KOTA JAKARTA BARAT,shopee
25352335671,1031182688,Baju Kaos Tshirt Distro Gambar Boneka Spooky Pakaian Pria Wanita Keren Lengan Pendek Warna Hitam Putih Motif Sablon Bergambar Simpel,383974,6,2,39900.0,5.0,4,0,0,0,0,4,KOTA JAKARTA BARAT,shopee
18394727921,857822007,PROMO 100 RIBU DAPAT 7 KAOS DISTRO KEREN PRIA DAN WANITA,59492,571,98,95000.0,4.5,272,6,8,23,42,193,KAB. KUDUS,shopee
22482227813,54225209,100rb Dapat 6 Pcs Kaos Wanita Motif Grow Together Lengan Pendek Slim-fitting Bahan Babyterry Cocok Untuk Santai,273,10893,4858,131750.0,4.775312066574203,9382,61,70,216,1220,7815,KOTA JAKARTA BARAT,shopee
15298243409,126356870,Ngab Kaos Baju Distro World Distrust Black to Black Hitam Pria Wanita Cotton Combed 24s NB088,1630,183,219,190000.0,4.842105263157895,152,0,1,2,17,132,KOTA BANJAR,shopee
23561409828,54598304,GEMOY BERJALAN PAKAIN PRIA ATASAN KAOS DISTRO UNISEX T-SHIRT TRENDING VIRAL LENGAN PANJANG,489973,25,0,45000.0,4.666666666666667,6,0,0,1,0,5,KOTA JAKARTA BARAT,shopee
23782941827,1088540663,(Isi 3pcs)Kaos Distro Kaos pria lengan pendek Kaos pria distro Kaos oblong Bahan Katun,478229,1362,546,100000.0,4.421383647798742,636,19,15,56,135,411,KAB. BANDUNG,shopee
19285553535,155688759,Kaos Distro Gresy Apparel Tulisan Simple Baju Atasan Keren Terbaru Clasic Bahan 30s,3782,136,47,55000.0,4.53125,96,1,4,4,21,66,KAB. BANDUNG BARAT,shopee
20494407657,1082367429,Three Pigeon T-Shirt - Box Man,351,278,1586,59900.0,4.84516129032258,155,1,0,4,12,138,KOTA JAKARTA TIMUR,shopee
22362241666,56968536,KAOS VIRAL DELIWAFA UASU KABEH DB/KAOS COD UNISEX,20415,3,6,37000.0,4.0,2,0,0,1,0,1,KOTA JAKARTA BARAT,shopee
22782347344,1049951268,BF10 Baju Kaos T Shirt Cotton Katun 100% Original Combed 24s Premium Pria Wanita Unisex Super Mario,449701,96,249,65000.0,4.75,72,1,1,2,7,61,KAB. BOGOR,shopee
21485674472,228212854,(COD) StayCation Best higt quality Tshirt original Gaenius New art Fams.co,14970,15,3,48000.0,4.833333333333333,6,0,0,0,1,5,KOTA TANGERANG SELATAN,shopee
23257519868,177400943,Aerostreet Extra Soft T Shirt Reguler Polos Cerah Kaos T-Shirt KBAAA,234,1352,723,39900.0,4.825541619156215,877,5,6,18,79,769,KAB. KLATEN,shopee
18285447141,343483103,DSM Kaos Polos Wanita Lengan Pendek 6936 Baju Croptop Model Oval T-Shirt Women Atasan Crop Top Bahan Spandek Kaus Croptee Lengan Pendek Leher Model U Fashion Ala Korea,281,106,99,34098.0,4.6923076923076925,26,0,1,0,5,20,KAB. TANGERANG,shopee
